@relation R_data_frame

@attribute chou_fasman numeric
@attribute emini numeric
@attribute kolaskar_tongaonkar numeric
@attribute parker numeric
@attribute isoelectric_point numeric
@attribute aromaticity numeric
@attribute hydrophobicity numeric
@attribute stability numeric
@attribute target {Non-promoting,Promoting}

@data
1.271,4.731,0.943,6.529,9.526794,0.081522,-0.826087,41.752174,Promoting
0.917,0.284,1.072,0.929,9.526794,0.081522,-0.826087,41.752174,Promoting
1.089,0.674,1.041,3.357,4.313049,0.0625,-1.001042,61.623958,Promoting
1.19,2.374,0.992,6.029,4.313049,0.0625,-1.001042,61.623958,Promoting
1.036,0.646,1.041,3.1,4.313049,0.0625,-1.001042,61.623958,Promoting
1.074,1.11,1.042,3.457,4.313049,0.0625,-1.001042,61.623958,Promoting
1.089,1.125,1.102,2.371,4.313049,0.0625,-1.001042,61.623958,Promoting
1.117,1.935,1.026,4.9,4.313049,0.0625,-1.001042,61.623958,Promoting
1.253,0.332,1.01,5.243,4.313049,0.0625,-1.001042,61.623958,Promoting
0.96,0.626,1.018,0.629,5.091248,0.096692,-0.106616,23.635623,Promoting
1.087,1.285,1.01,3,6.86969,0.095469,0.571036,29.075761,Non-promoting
1.293,0.685,0.97,1.086,4.957336,0.103293,-0.072754,28.869476,Promoting
1.12,0.359,1.062,-0.257,9.930237,0.087432,-0.422404,91.827869,Promoting
0.794,0.164,1.076,-3.4,8.208801,0.125,0.089,56.0615,Non-promoting
0.77,0.268,0.974,-5.171,8.208801,0.125,0.089,56.0615,Non-promoting
0.933,0.536,1.047,-0.514,8.208801,0.125,0.089,56.0615,Non-promoting
1.147,0.253,1.124,0.371,8.208801,0.125,0.089,56.0615,Non-promoting
0.647,0.03,1.255,-6.729,8.208801,0.125,0.089,56.0615,Non-promoting
0.746,0.161,1.115,-3.514,8.208801,0.125,0.089,56.0615,Non-promoting
1.131,0.585,1.015,-0.386,8.208801,0.125,0.089,56.0615,Non-promoting
1.046,0.109,1.166,-0.543,8.208801,0.125,0.089,56.0615,Non-promoting
1.199,0.173,1.057,3.243,8.208801,0.125,0.089,56.0615,Non-promoting
1.113,0.881,0.976,-0.143,8.208801,0.125,0.089,56.0615,Non-promoting
1.121,1.264,1.008,1.214,8.208801,0.125,0.089,56.0615,Non-promoting
0.834,0.693,1.024,-0.329,8.208801,0.125,0.089,56.0615,Non-promoting
0.779,0.073,1.192,-5.8,8.208801,0.125,0.089,56.0615,Non-promoting
0.797,0.091,1.183,-5.971,8.208801,0.125,0.089,56.0615,Non-promoting
0.68,0.226,1.088,-5.057,8.208801,0.125,0.089,56.0615,Non-promoting
0.543,0.041,1.14,-8.686,8.208801,0.125,0.089,56.0615,Non-promoting
0.66,0.034,1.236,-7.514,8.208801,0.125,0.089,56.0615,Non-promoting
0.576,0.054,1.191,-9.029,8.208801,0.125,0.089,56.0615,Non-promoting
0.85,0.123,1.166,-4.671,8.208801,0.125,0.089,56.0615,Non-promoting
0.679,0.215,1.111,-5.057,8.208801,0.125,0.089,56.0615,Non-promoting
0.703,0.111,1.191,-5.671,8.208801,0.125,0.089,56.0615,Non-promoting
1.154,0.089,1.187,1.257,8.208801,0.125,0.089,56.0615,Non-promoting
0.884,0.205,1.108,-4.829,8.208801,0.125,0.089,56.0615,Non-promoting
1.023,0.35,1.083,-0.371,8.208801,0.125,0.089,56.0615,Non-promoting
0.814,0.166,1.104,-3.443,8.208801,0.125,0.089,56.0615,Non-promoting
0.836,0.319,1.048,-3.1,8.208801,0.125,0.089,56.0615,Non-promoting
1.001,0.164,1.093,-3.329,8.208801,0.125,0.089,56.0615,Non-promoting
1.074,0.425,1.055,-0.486,8.208801,0.125,0.089,56.0615,Non-promoting
1.069,0.172,1.125,-0.829,8.208801,0.125,0.089,56.0615,Non-promoting
1.207,0.16,1.086,2.114,8.208801,0.125,0.089,56.0615,Non-promoting
0.904,0.246,1.155,-2.5,8.208801,0.125,0.089,56.0615,Non-promoting
1.351,2.96,0.967,5.686,8.208801,0.125,0.089,56.0615,Non-promoting
0.999,0.312,1.041,-2,8.208801,0.125,0.089,56.0615,Non-promoting
1.286,1.009,1.083,3.7,8.208801,0.125,0.089,56.0615,Non-promoting
0.701,0.04,1.182,-6.843,8.208801,0.125,0.089,56.0615,Non-promoting
0.559,0.046,1.177,-8.857,8.208801,0.125,0.089,56.0615,Non-promoting
0.561,0.047,1.232,-8.243,8.208801,0.125,0.089,56.0615,Non-promoting
0.541,0.039,1.163,-8.686,8.208801,0.125,0.089,56.0615,Non-promoting
0.641,0.027,1.245,-7.343,8.208801,0.125,0.089,56.0615,Non-promoting
0.917,0.469,1.079,-0.771,8.208801,0.125,0.089,56.0615,Non-promoting
1.114,0.495,1.05,-1.257,8.208801,0.125,0.089,56.0615,Non-promoting
1.126,1.037,1.053,1.986,8.208801,0.125,0.089,56.0615,Non-promoting
1.01,0.4,1.041,-1.429,8.208801,0.125,0.089,56.0615,Non-promoting
0.813,0.279,0.949,-6.9,8.208801,0.125,0.089,56.0615,Non-promoting
0.66,0.034,1.236,-7.514,8.208801,0.125,0.089,56.0615,Non-promoting
1.113,0.881,0.976,-0.143,8.208801,0.125,0.089,56.0615,Non-promoting
0.989,0.674,1.035,-0.4,8.208801,0.125,0.089,56.0615,Non-promoting
0.66,0.034,1.236,-7.514,8.208801,0.125,0.089,56.0615,Non-promoting
0.849,0.117,1.189,-4.671,8.208801,0.125,0.089,56.0615,Non-promoting
0.561,0.047,1.232,-8.243,8.208801,0.125,0.089,56.0615,Non-promoting
0.66,0.034,1.236,-7.514,8.208801,0.125,0.089,56.0615,Non-promoting
0.989,0.674,1.035,-0.4,8.208801,0.125,0.089,56.0615,Non-promoting
0.66,0.034,1.236,-7.514,8.208801,0.125,0.089,56.0615,Non-promoting
0.794,0.066,1.187,-5.9,8.208801,0.125,0.089,56.0615,Non-promoting
0.73,0.358,1.085,-3,8.208801,0.125,0.089,56.0615,Non-promoting
0.78,0.201,1.201,-4.629,8.208801,0.125,0.089,56.0615,Non-promoting
0.781,0.161,1.155,-2.5,8.208801,0.125,0.089,56.0615,Non-promoting
0.754,0.194,1.205,-3.843,8.208801,0.125,0.089,56.0615,Non-promoting
0.794,0.066,1.187,-5.9,8.208801,0.125,0.089,56.0615,Non-promoting
0.797,0.197,1.091,-3.286,8.208801,0.125,0.089,56.0615,Non-promoting
0.661,0.26,1.069,-5.029,8.208801,0.125,0.089,56.0615,Non-promoting
0.759,0.18,1.003,-3.857,8.208801,0.125,0.089,56.0615,Non-promoting
0.831,0.167,1.186,-4.557,8.208801,0.125,0.089,56.0615,Non-promoting
0.936,0.354,1.109,-2.614,8.208801,0.125,0.089,56.0615,Non-promoting
0.934,0.551,1.093,-0.943,8.208801,0.125,0.089,56.0615,Non-promoting
0.713,0.304,1.071,-2.829,8.208801,0.125,0.089,56.0615,Non-promoting
0.836,0.421,1.168,-2.457,8.208801,0.125,0.089,56.0615,Non-promoting
0.783,0.169,1.132,-2.5,8.208801,0.125,0.089,56.0615,Non-promoting
0.807,0.247,1.154,-3.957,8.208801,0.125,0.089,56.0615,Non-promoting
0.834,0.354,1.049,-2.357,8.208801,0.125,0.089,56.0615,Non-promoting
0.764,0.228,1.068,-2.971,8.208801,0.125,0.089,56.0615,Non-promoting
1.103,0.061,1.176,-0.086,8.208801,0.125,0.089,56.0615,Non-promoting
0.93,0.143,1.178,-2.957,8.208801,0.125,0.089,56.0615,Non-promoting
1.049,0.58,0.934,-3.214,8.208801,0.125,0.089,56.0615,Non-promoting
1.167,0.785,0.96,-1.686,8.208801,0.125,0.089,56.0615,Non-promoting
1.051,0.113,1.125,0.157,8.208801,0.125,0.089,56.0615,Non-promoting
1.291,1.05,1.041,4.4,8.208801,0.125,0.089,56.0615,Non-promoting
1.33,3.341,0.971,5.686,8.208801,0.125,0.089,56.0615,Non-promoting
0.809,0.26,1.131,-3.957,8.208801,0.125,0.089,56.0615,Non-promoting
1.131,0.585,1.015,-0.386,8.208801,0.125,0.089,56.0615,Non-promoting
0.847,0.084,1.136,-6.014,8.208801,0.125,0.089,56.0615,Non-promoting
1.141,0.714,1.037,0.186,8.208801,0.125,0.089,56.0615,Non-promoting
0.841,0.191,1.137,-5.8,8.208801,0.125,0.089,56.0615,Non-promoting
0.776,0.252,1.182,-3.014,8.208801,0.125,0.089,56.0615,Non-promoting
1.196,1.555,1.016,1.7,8.208801,0.125,0.089,56.0615,Non-promoting
1.213,0.206,1.164,3.386,8.208801,0.125,0.089,56.0615,Non-promoting
1.037,0.576,1.029,0.014,8.208801,0.125,0.089,56.0615,Non-promoting
1.339,3.028,0.992,4.5,8.208801,0.125,0.089,56.0615,Non-promoting
0.946,0.434,1.082,-1,8.208801,0.125,0.089,56.0615,Non-promoting
0.797,0.197,1.091,-3.286,8.208801,0.125,0.089,56.0615,Non-promoting
0.991,0.192,1.118,-0.271,8.208801,0.125,0.089,56.0615,Non-promoting
1.266,4.317,0.972,5.614,8.208801,0.125,0.089,56.0615,Non-promoting
1.116,1.058,0.992,-0.029,8.208801,0.125,0.089,56.0615,Non-promoting
1.261,3.392,0.985,5.057,8.208801,0.125,0.089,56.0615,Non-promoting
0.946,0.286,1.074,-1.986,8.208801,0.125,0.089,56.0615,Non-promoting
0.611,0.115,1.1,-6.943,8.208801,0.125,0.089,56.0615,Non-promoting
0.936,0.486,1.054,-2.914,8.208801,0.125,0.089,56.0615,Non-promoting
0.849,0.685,1.059,-1.1,8.208801,0.125,0.089,56.0615,Non-promoting
0.661,0.26,1.069,-5.029,8.208801,0.125,0.089,56.0615,Non-promoting
0.884,0.772,1,-1.343,8.208801,0.125,0.089,56.0615,Non-promoting
0.811,0.229,0.952,-3.971,8.208801,0.125,0.089,56.0615,Non-promoting
1.213,0.206,1.164,3.386,8.208801,0.125,0.089,56.0615,Non-promoting
1.121,0.267,1.059,-1.086,8.208801,0.125,0.089,56.0615,Non-promoting
1.113,0.881,0.976,-0.143,8.208801,0.125,0.089,56.0615,Non-promoting
0.819,0.15,1.205,-3.771,8.208801,0.125,0.089,56.0615,Non-promoting
1.127,0.278,1.018,-0.386,8.208801,0.125,0.089,56.0615,Non-promoting
1.137,0.153,1.118,0.643,8.208801,0.125,0.089,56.0615,Non-promoting
1.326,2.625,0.984,5.129,8.208801,0.125,0.089,56.0615,Non-promoting
1.367,1.147,1.077,3.7,8.208801,0.125,0.089,56.0615,Non-promoting
1.326,2.625,0.984,5.129,8.208801,0.125,0.089,56.0615,Non-promoting
1.056,0.576,1.075,-0.371,8.208801,0.125,0.089,56.0615,Non-promoting
1.33,3.341,0.971,5.686,8.208801,0.125,0.089,56.0615,Non-promoting
0.923,0.438,1.073,-2.129,8.208801,0.125,0.089,56.0615,Non-promoting
0.87,0.176,1.15,-4.043,8.208801,0.125,0.089,56.0615,Non-promoting
1.127,0.849,0.964,-0.571,8.208801,0.125,0.089,56.0615,Non-promoting
1.08,0.272,1.109,0.186,8.208801,0.125,0.089,56.0615,Non-promoting
1.059,1.117,1.038,1.8,8.208801,0.125,0.089,56.0615,Non-promoting
0.846,0.571,1.044,-1.214,8.208801,0.125,0.089,56.0615,Non-promoting
1.174,0.467,1.011,0.971,8.208801,0.125,0.089,56.0615,Non-promoting
1.041,0.405,1.023,-0.457,8.208801,0.125,0.089,56.0615,Non-promoting
1.259,2.827,0.97,4.943,8.208801,0.125,0.089,56.0615,Non-promoting
1.226,0.738,1.013,4.471,8.208801,0.125,0.089,56.0615,Non-promoting
0.796,0.197,1.095,-2.443,8.208801,0.125,0.089,56.0615,Non-promoting
1.009,0.3,1.125,0.414,8.208801,0.125,0.089,56.0615,Non-promoting
0.974,0.506,1.114,-0.329,8.208801,0.125,0.089,56.0615,Non-promoting
0.784,0.177,1.11,-2.5,8.208801,0.125,0.089,56.0615,Non-promoting
0.809,0.26,1.131,-3.957,8.208801,0.125,0.089,56.0615,Non-promoting
0.813,0.158,1.127,-3.443,8.208801,0.125,0.089,56.0615,Non-promoting
0.923,0.438,1.073,-2.129,8.208801,0.125,0.089,56.0615,Non-promoting
0.796,0.143,1.092,-4.614,8.208801,0.125,0.089,56.0615,Non-promoting
0.933,0.536,1.047,-0.514,8.208801,0.125,0.089,56.0615,Non-promoting
0.886,0.842,0.996,-0.443,8.208801,0.125,0.089,56.0615,Non-promoting
1.023,0.255,1.081,-2.543,8.208801,0.125,0.089,56.0615,Non-promoting
0.81,0.191,1.013,-4.686,8.208801,0.125,0.089,56.0615,Non-promoting
0.883,0.203,1.157,-4.671,8.208801,0.125,0.089,56.0615,Non-promoting
0.834,0.341,1.031,-3.257,8.208801,0.125,0.089,56.0615,Non-promoting
0.969,0.394,0.909,-4.943,8.208801,0.125,0.089,56.0615,Non-promoting
0.956,0.43,1.026,-2.7,8.208801,0.125,0.089,56.0615,Non-promoting
1.009,0.548,0.975,-2.814,8.208801,0.125,0.089,56.0615,Non-promoting
1.166,0.654,1.021,-2.4,8.208801,0.125,0.089,56.0615,Non-promoting
0.984,0.562,1.082,-0.743,8.208801,0.125,0.089,56.0615,Non-promoting
0.911,0.618,1.041,-2.214,8.208801,0.125,0.089,56.0615,Non-promoting
1.191,0.975,1.059,-1.243,8.208801,0.125,0.089,56.0615,Non-promoting
1.027,1.011,1.057,2.129,7.879333,0.094003,-0.123177,29.836175,Promoting
1.179,0.393,1.082,2.843,8.110657,0.129412,-0.196471,11.992941,Promoting
0.943,0.148,1.139,-0.971,5.899719,0.079051,-0.145455,31.345949,Promoting
0.841,0.8,1.02,2.457,6.184753,0.07221,-0.6814,45.240481,Non-promoting
0.894,0.97,0.974,1.071,6.184753,0.07221,-0.6814,45.240481,Non-promoting
0.904,0.262,1.098,1.3,6.184753,0.07221,-0.6814,45.240481,Non-promoting
0.9,0.632,1.013,3.286,6.184753,0.07221,-0.6814,45.240481,Promoting
1.167,2.237,0.939,3.571,6.184753,0.07221,-0.6814,45.240481,Non-promoting
1.18,2.651,1.043,1.286,5.109192,0.10846,0.123427,32.599884,Promoting
1.136,2.669,1.007,3.757,9.200012,0.077686,-0.218347,37.114413,Promoting
0.854,0.539,1.102,-5.171,9.225037,0.101896,0.340284,41.930806,Promoting
0.911,0.097,1.182,-1.414,5.901794,0.06801,-0.392443,39.641587,Promoting
1.116,0.681,0.982,3.457,5.901794,0.06801,-0.392443,39.641587,Promoting
1.169,3.002,0.901,6.057,6.055237,0.065789,-0.236466,52.334962,Promoting
1.292,1.406,1.006,3.388,5.799011,0.059406,-0.343762,44.412871,Promoting
0.949,0.874,0.972,2.038,5.207458,0.062857,-0.271238,48.959048,Promoting
1.309,1.485,0.942,4.875,5.207458,0.062857,-0.271238,48.959048,Promoting
0.999,2.608,0.962,5.862,5.207458,0.062857,-0.271238,48.959048,Promoting
0.729,0.255,1.053,0.488,5.207458,0.062857,-0.271238,48.959048,Promoting
0.874,0.773,0.952,1.45,5.207458,0.062857,-0.271238,48.959048,Promoting
1.109,0.543,0.992,2.9,5.207458,0.062857,-0.271238,48.959048,Promoting
0.841,2,0.971,3.488,5.207458,0.062857,-0.271238,48.959048,Promoting
0.927,0.249,1.123,-0.225,5.207458,0.062857,-0.271238,48.959048,Promoting
0.889,3.139,0.95,5.087,5.207458,0.062857,-0.271238,48.959048,Promoting
1.123,1.445,0.927,4.7,5.207458,0.062857,-0.271238,48.959048,Promoting
0.836,0.486,1.088,0.337,5.207458,0.062857,-0.271238,48.959048,Promoting
0.823,0.747,1.01,1.063,5.207458,0.062857,-0.271238,48.959048,Promoting
1.171,1.089,0.997,2.263,5.207458,0.062857,-0.271238,48.959048,Promoting
1.064,3.045,0.995,3.75,6.638977,0.085386,-0.091461,45.536322,Promoting
1,3.022,0.98,4.413,6.638977,0.085386,-0.091461,45.536322,Promoting
0.791,0.365,1.068,-0.987,6.638977,0.085386,-0.091461,45.536322,Promoting
0.851,0.13,1.004,-2.587,6.638977,0.085386,-0.091461,45.536322,Non-promoting
1.04,1.891,0.925,3.075,6.638977,0.085386,-0.091461,45.536322,Promoting
0.825,0.531,1.084,1.688,6.638977,0.085386,-0.091461,45.536322,Promoting
0.864,1.855,0.962,1.763,6.638977,0.085386,-0.091461,45.536322,Non-promoting
1.032,3.04,0.976,4.05,6.638977,0.085386,-0.091461,45.536322,Promoting
0.908,3.375,0.968,4.825,6.638977,0.085386,-0.091461,45.536322,Promoting
0.978,0.654,1.109,2.112,6.638977,0.085386,-0.091461,45.536322,Promoting
1.195,3.81,0.921,7.025,5.205017,0.075728,-0.377476,50.340777,Promoting
1.025,1.411,0.976,3.375,5.83844,0.079268,-0.243293,39.13628,Promoting
0.77,0.202,1.083,0.238,5.83844,0.079268,-0.243293,39.13628,Promoting
0.809,1.633,0.951,2.1,5.83844,0.079268,-0.243293,39.13628,Promoting
1.029,6.528,0.975,3.8,5.83844,0.079268,-0.243293,39.13628,Promoting
0.971,1.529,1.061,2.5,5.83844,0.079268,-0.243293,39.13628,Promoting
0.946,2.083,0.995,2.362,5.83844,0.079268,-0.243293,39.13628,Promoting
1.039,1.001,1.018,2.025,5.83844,0.079268,-0.243293,39.13628,Promoting
1.079,1.042,0.966,4.113,4.974915,0.09219,-0.36283,28.220029,Non-promoting
1.47,2.999,0.913,4.775,4.974915,0.09219,-0.36283,28.220029,Non-promoting
1.193,1.116,0.963,3.462,4.974915,0.09219,-0.36283,28.220029,Non-promoting
1.325,2.512,0.91,4.938,4.974915,0.09219,-0.36283,28.220029,Non-promoting
1.47,2.999,0.913,4.775,4.974915,0.09219,-0.36283,28.220029,Non-promoting
1.09,1.202,0.972,3.563,4.974915,0.09219,-0.36283,28.220029,Non-promoting
1.47,2.999,0.913,4.775,4.974915,0.09219,-0.36283,28.220029,Non-promoting
1.204,1.288,0.969,2.913,4.974915,0.09219,-0.36283,28.220029,Non-promoting
1.395,2.691,0.929,4.55,4.974915,0.09219,-0.36283,28.220029,Non-promoting
0.959,0.912,0.993,2.25,4.974915,0.09219,-0.36283,28.220029,Non-promoting
1.25,0.356,0.926,5.538,5.514954,0.019284,-0.88595,30.793664,Promoting
0.909,0.053,1.105,-0.2,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.97,1.559,0.938,6.237,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.534,0.006,1.122,-5.625,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.929,0.742,0.984,3.825,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.116,1.255,0.931,7.05,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.203,0.971,0.952,6.888,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.401,1.063,0.869,6.1,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.202,2.687,0.849,8.8,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.226,1.079,0.947,5.963,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.189,0.404,0.93,4.5,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.031,0.112,1.026,0.638,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.21,0.899,0.976,5.9,4.25592,0.038627,-1.217597,54.791845,Promoting
1.164,0.933,0.952,5.362,4.25592,0.038627,-1.217597,54.791845,Promoting
1.205,0.542,0.956,6.012,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.034,2.022,0.893,7.65,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.797,2.604,0.897,6.563,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.056,1.206,0.958,6.075,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.154,1.077,0.984,5.363,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.294,1.289,0.894,7.387,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.306,1.193,0.97,6.45,4.25592,0.038627,-1.217597,54.791845,Promoting
0.624,0.005,1.155,-4.45,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.486,0.711,0.899,7.4,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.845,0.116,1.05,-0.075,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.604,0.003,1.195,-5.175,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.301,0.724,0.961,6.35,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.779,1.24,0.947,4.438,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.185,1.858,0.943,5.313,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.21,0.899,0.976,5.9,4.25592,0.038627,-1.217597,54.791845,Promoting
1.164,0.933,0.952,5.363,4.25592,0.038627,-1.217597,54.791845,Promoting
1.147,0.777,0.982,5.3,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.232,1.485,0.939,6.237,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.414,0.709,0.937,6.8,4.25592,0.038627,-1.217597,54.791845,Promoting
1.044,0.14,1.053,1.363,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.916,0.349,1.051,2.175,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.962,0.611,1.009,3.975,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.031,0.689,0.975,3.725,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.414,0.709,0.937,6.8,4.25592,0.038627,-1.217597,54.791845,Promoting
1.031,0.689,0.975,3.725,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.215,2.588,0.838,8.425,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.929,0.077,1.077,-1.7,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.169,0.27,0.978,4,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.364,0.832,0.944,7.162,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.43,0.851,0.907,6.863,4.25592,0.038627,-1.217597,54.791845,Promoting
0.843,0.959,0.964,3.988,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.751,0.009,1.176,-4.063,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.96,0.5,0.985,3.75,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.206,0.722,0.995,5.463,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.371,2.377,0.939,6.138,4.25592,0.038627,-1.217597,54.791845,Promoting
1.21,0.899,0.976,5.9,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.364,0.832,0.944,7.162,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.503,1.386,0.857,7.625,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.297,1.607,0.876,7.825,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.967,0.024,1.152,-1.7,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.206,0.722,0.995,5.463,4.25592,0.038627,-1.217597,54.791845,Promoting
1.412,1.381,0.942,6.788,4.25592,0.038627,-1.217597,54.791845,Promoting
1.21,0.899,0.976,5.9,4.25592,0.038627,-1.217597,54.791845,Promoting
1.364,0.832,0.944,7.162,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.164,0.933,0.952,5.362,4.25592,0.038627,-1.217597,54.791845,Promoting
1.408,0.832,0.922,6.9,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.945,0.089,1.028,-0.275,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.164,0.933,0.952,5.363,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.355,1.241,0.912,6.8,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.886,0.165,1.045,0.875,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.083,0.259,1.006,2.5,4.25592,0.038627,-1.217597,54.791845,Non-promoting
0.963,0.189,1.039,0.275,4.25592,0.038627,-1.217597,54.791845,Non-promoting
1.145,7.431,0.896,7.575,8.622742,0.021008,-0.935294,31.365126,Promoting
0.998,3.006,0.915,5.75,8.622742,0.021008,-0.935294,31.365126,Promoting
1.281,2.113,0.949,5.7,8.622742,0.021008,-0.935294,31.365126,Promoting
1.011,0.354,0.998,3.063,9.146301,0.035849,-1.415094,46.803962,Promoting
0.844,1.225,0.956,2.275,8.798645,0.056391,-0.431579,48.483835,Promoting
1.121,0.461,1.044,4.387,8.798645,0.056391,-0.431579,48.483835,Promoting
1.039,0.322,1.103,3.163,5.337341,0.095445,-0.377223,38.873102,Promoting
0.864,0.412,1.002,0.863,5.337341,0.095445,-0.377223,38.873102,Non-promoting
1.101,1.131,0.999,0.563,5.337341,0.095445,-0.377223,38.873102,Promoting
0.861,0.658,1.056,0.275,5.337341,0.095445,-0.377223,38.873102,Non-promoting
1.063,0.242,1.103,0.588,5.337341,0.095445,-0.377223,38.873102,Promoting
0.954,0.745,1.043,2.788,5.337341,0.095445,-0.377223,38.873102,Non-promoting
1.097,0.316,1.023,1.25,5.337341,0.095445,-0.377223,38.873102,Promoting
1.407,0.467,0.999,5.388,5.337341,0.095445,-0.377223,38.873102,Promoting
1.145,0.438,1.063,3.788,5.337341,0.095445,-0.377223,38.873102,Promoting
1.116,0.108,1.043,1.775,5.337341,0.095445,-0.377223,38.873102,Non-promoting
1.164,1.796,0.996,3.063,5.337341,0.095445,-0.377223,38.873102,Promoting
1.011,0.331,1.032,1.775,5.337341,0.095445,-0.377223,38.873102,Non-promoting
1.1,2.364,0.957,4.737,5.337341,0.095445,-0.377223,38.873102,Non-promoting
1.259,0.719,1.051,5.275,5.337341,0.095445,-0.377223,38.873102,Non-promoting
1.126,1.123,1.044,3.675,5.337341,0.095445,-0.377223,38.873102,Non-promoting
1.089,0.521,1.026,3.075,5.337341,0.095445,-0.377223,38.873102,Promoting
1.056,1.585,1.003,4.125,5.337341,0.095445,-0.377223,38.873102,Non-promoting
0.897,1.018,0.965,2.837,5.337341,0.095445,-0.377223,38.873102,Non-promoting
1.066,2.011,0.969,3.775,5.337341,0.095445,-0.377223,38.873102,Promoting
0.909,0.657,1.011,1.525,5.337341,0.095445,-0.377223,38.873102,Non-promoting
1.234,1.035,0.972,5.912,5.337341,0.095445,-0.377223,38.873102,Promoting
0.863,2.987,0.918,4.688,5.337341,0.095445,-0.377223,38.873102,Promoting
1.009,0.685,1.093,-0.075,5.337341,0.095445,-0.377223,38.873102,Promoting
0.901,0.589,0.983,1.25,5.337341,0.095445,-0.377223,38.873102,Non-promoting
0.982,0.141,1.045,0.8,5.337341,0.095445,-0.377223,38.873102,Promoting
1.109,0.076,1.072,0.675,5.337341,0.095445,-0.377223,38.873102,Promoting
0.691,0.858,1.007,0.95,5.337341,0.095445,-0.377223,38.873102,Non-promoting
0.891,0.47,1.046,0.075,5.337341,0.095445,-0.377223,38.873102,Promoting
1.093,0.778,1.074,1.325,5.337341,0.095445,-0.377223,38.873102,Non-promoting
0.901,0.267,1.107,-2.587,5.337341,0.095445,-0.377223,38.873102,Non-promoting
0.921,0.343,1.03,1.5,5.337341,0.095445,-0.377223,38.873102,Promoting
